SK_ID_CURR,TARGET
101572,0.07042053809183194
101578,0.07814501045221223
101580,0.10305693443213688
101588,0.0997245461160434
101602,0.07756004858257438
101610,0.10215052768655782
101614,0.11711226463466294
101616,0.09655276252154929
101643,0.0923029385202236
101644,0.0972039217005025
101649,0.08676295551470624
101650,0.10121278569942459
101665,0.06121208602950389
101667,0.12991626904580755
101669,0.057524446821555
101674,0.1338093052574649
101675,0.08503792386196955
101678,0.10503892932241564
101682,0.0802061787306226
101686,0.09367536577004752
101697,0.1286307122704649
101700,0.09284068551754196
101711,0.06729681832219991
101714,0.05080583009048295
101715,0.10639287177796623
101728,0.09453383029893188
101732,0.07167396091589545
101757,0.08982194032625486
101758,0.1021604871289375
101759,0.10332324690632312
101762,0.05048136047730656
101764,0.07314549836923204
101780,0.11629200847582535
101784,0.08773853384263824
101789,0.07161647984658744
101816,0.08203210607908937
101819,0.0588698750279224
101827,0.04359385382917326
101863,0.08320482834211262
101867,0.10188718859520014
101870,0.07286242833501141
101873,0.10268604174661362
101878,0.09462086584786149
101879,0.05546307945088576
101880,0.07135927342163663
101887,0.11010805266856635
101897,0.06297367732773478
101901,0.06369490671146766
101903,0.14907371182307705
101920,0.06964216995217988
101921,0.08281902673072326
101922,0.0800694343091089
101961,0.15337247773757162
101962,0.0787804103556365
101971,0.07272347554030884
101976,0.12299255800478104
102002,0.10054223416461308
102005,0.06705013429491687
102007,0.13864440953786636
102017,0.07006540443475145
102019,0.12015533381888302
102029,0.060122318405053735
102051,0.09234295413187475
102052,0.06667859444747687
102054,0.07920550658542938
102062,0.11321924394802758
102067,0.09825711941359687
102068,0.0928371709113234
102070,0.0713034078608804
102090,0.0748499637532295
102092,0.14017820471897488
102099,0.1288943902196714
102100,0.052013899769198284
102112,0.10151791313697534
102113,0.09838669651406529
102122,0.10112303574309536
102123,0.0739773051788486
102125,0.06822189077905906
102126,0.10590494527851178
102146,0.09404676606589989
102147,0.10294706273733625
102151,0.085746815879773
102158,0.09187845223682262
102159,0.07514741019237363
102162,0.07082110363200607
102165,0.0801029489607846
102166,0.09979674492993548
102174,0.06659580134981055
102193,0.13331349644400065
102198,0.08604432629924759
102205,0.10364633864829684
102206,0.09662809482927062
102218,0.08892408760433275
102221,0.09469234158585926
102230,0.08575296855530555
102238,0.08722923198438243
102248,0.06409424485663005
102252,0.10357999673137634
102259,0.06481367780762812
102262,0.10012588698830033
102273,0.06953038498327593
102286,0.08925598932341093
102293,0.08093516324070157
102294,0.058863480450259666
102296,0.07196763029236204
102298,0.10581449213062229
102303,0.07457917663987076
102309,0.09191833722641271
102315,0.06724843778373071
102340,0.07589076281374914
102342,0.06710907415946897
102344,0.08387907881595277
102346,0.10969706992908884
102347,0.06419453864254054
102374,0.1073553288010371
102380,0.10326215115721242
102387,0.0822852953063958
102393,0.07553438874482125
102403,0.08231505385554364
102413,0.08862534118816194
102414,0.06629842254423363
102415,0.0787421837157439
102416,0.08309056887067125
102439,0.0887446892761481
102441,0.08318652117261262
102443,0.07745840012926727
102444,0.10017198835127392
102445,0.14366751627426239
102448,0.07040242549428462
102449,0.09109741911073863
102450,0.1321626905066239
102456,0.0740014709433601
102458,0.09463949066110688
102459,0.07763219766481402
102465,0.053147644656780055
102470,0.12923548385971745
102471,0.06270719926269447
102475,0.11551324034470814
102476,0.10815820084297431
102506,0.06986707951159006
102509,0.06859547596517528
102519,0.08168676521977239
102522,0.07301512264180221
102545,0.07053881706486771
102549,0.12093648138350026
102562,0.06685411799976904
102563,0.07905049899406331
102568,0.10156963545310094
102582,0.11159291341848965
102592,0.05686062375795129
102597,0.08191071932165109
102605,0.09837308469011899
102614,0.09193756651100872
102617,0.09320864275921693
102634,0.06432513984439815
102652,0.06269731907994595
102655,0.04587062609025408
102671,0.05739002449323192
102694,0.0775716659807805
102701,0.101096173151323
102703,0.04887155445697049
102704,0.06735760672310959
102713,0.04204213040876192
102720,0.09054253977584852
102731,0.07238134215165455
102733,0.07557188764964473
102749,0.10596505968008489
102755,0.06906000134330222
102763,0.07815647659757623
102770,0.10500038366380461
102772,0.09236972251350997
102799,0.09172864226445374
102838,0.08503616742356476
102854,0.07707068581097201
102862,0.12097025758538288
102863,0.0906121045927248
102867,0.07041831683598876
102868,0.06861251151597467
102878,0.08837566201992882
102887,0.08725919247497993
102898,0.10778025555043903
102904,0.08165214735146388
102912,0.12852999121541275
102919,0.06277572838257997
102927,0.07425358561487062
102932,0.095638329641685
102933,0.13680917652735738
102935,0.0562520029758591
102958,0.09806509758629961
102969,0.09543803409007434
102971,0.07393994087811011
102975,0.0666163736914583
102979,0.10170182295754429
102982,0.059479028554603006
102987,0.121722272668755
102989,0.0829903936851492
102995,0.08627741129351701
102996,0.08698854034685688
103000,0.05648469594127517
103001,0.1048846935381679
103004,0.07966773138365268
103010,0.083036544847139
103025,0.10538782255491
103029,0.09933472654839277
103046,0.09331081923008795
103056,0.07875377260423862
103062,0.07845739932073512
103078,0.10320293369113705
103083,0.059005442053030634
103092,0.08799975185786536
103096,0.08216002315853058
103097,0.1179426984657266
103102,0.12652721054297858
103112,0.08908045982423418
103132,0.057079594762277135
103144,0.0859424993532492
103145,0.08053695627993845
103146,0.06767767010577065
103147,0.10786574784611586
103158,0.07723811606545632
103171,0.1103869249784449
103173,0.06148934095306712
103184,0.09293619982012269
103195,0.09820546589208408
103196,0.06069598465671538
103206,0.0746020439924727
103230,0.08525095678251482
103231,0.10639885569016637
103232,0.09087318337429379
103239,0.12440733786643471
103240,0.08272354456614261
103243,0.0683723333233967
103252,0.09779028315083078
103258,0.07610042948663569
103259,0.09988203197754317
103279,0.07055949117307173
103280,0.052791034722650954
103286,0.08335814207610062
103287,0.12284864936840707
103290,0.08897866311091332
103298,0.0913659000895465
103315,0.04880502883128643
103319,0.07657615270066787
103334,0.11258192678540524
103336,0.11380177509928907
103345,0.08683937812665762
103368,0.07651773992922994
103371,0.10512056085607549
103377,0.07156047896113622
103398,0.061030380182344364
103404,0.060600782518222415
103408,0.107116002005623
103410,0.07632923645816686
103418,0.07299238594873185
103420,0.11458063446604846
103432,0.10313850288148377
103433,0.07031519971955627
103436,0.06415979976569833
103440,0.08347147994376017
103453,0.07787948970407373
103459,0.10507843759505518
103460,0.08075649570098224
103461,0.06319909512677972
103462,0.09080286327859781
103473,0.09539329420685526
103474,0.05223652736725939
103475,0.11299178373735042
103478,0.10908586197254033
103480,0.09614080346166305
103484,0.06356780252429739
103494,0.08938659766305625
103513,0.1065682383220735
103515,0.08559001628111426
103516,0.1542286380415223
103525,0.110234157894645
103541,0.11544821514941124
103544,0.07122241938646534
103562,0.11673277301520658
103570,0.15690564267007553
103572,0.12440957240106487
103574,0.06861542260789354
103575,0.09251371518338204
103591,0.10718454684711334
103594,0.07173138429235351
103609,0.06432927817921869
103613,0.0670754334969801
103614,0.08026931291406675
103615,0.06069873744035716
103624,0.11000882917767144
103625,0.12988080140583244
103628,0.13530423145256684
103629,0.06671769776560522
103647,0.0770636327755381
103648,0.09358891730621668
103651,0.0734584506373613
103658,0.057223854510872356
103668,0.07642261448224041
103669,0.07598267852534313
103676,0.07994357890620529
103682,0.07661131358719937
103683,0.05857565224304801
103689,0.06647994889299326
103725,0.04925841822681121
103733,0.09702616176990708
103744,0.04959806271879677
103762,0.10262664252751878
103771,0.12390605536406143
103773,0.06265341336743648
103783,0.10403710857334522
103784,0.0977680276192399
103808,0.06520887955209176
103812,0.06779023981277153
103813,0.08744953220299415
103814,0.08778164244827495
103818,0.13467457221330661
103824,0.08403041743416129
103828,0.05347967398743755
103830,0.08511202061840473
103840,0.0636433209300089
103842,0.11042602303530603
103847,0.11666174294735819
103848,0.09418057124195668
103851,0.05789985316157958
103854,0.11547290940271722
103857,0.18227333995051007
103861,0.057565834331274573
103862,0.08375629402969476
103865,0.09576757700958786
103870,0.05268599048683403
103876,0.09632174234140084
103891,0.14338105911824192
103908,0.06776208315518205
103914,0.08459939667079189
103918,0.09526979427418564
103940,0.1003589933903516
103963,0.1280644123444521
103966,0.0991593933570562
103971,0.11928571641941513
103980,0.1100364288710579
103984,0.07805671593003746
103985,0.08563006071444375
103998,0.12560168069266364
104019,0.07636631109198053
104026,0.08856929507539281
104035,0.12295061117902668
104044,0.07587071838813846
104045,0.08465950865816954
104047,0.11229702688270356
104051,0.06430653638027688
104058,0.07776389849511725
104063,0.0684718320469511
104066,0.09122415409788312
104087,0.05066721311310355
104089,0.07548622320254228
104095,0.07992349362604771
104098,0.11483493870933495
104104,0.05592033803218908
104110,0.08900968967053621
104120,0.08351130154768742
104122,0.058336993404719435
104131,0.08344612054473662
104132,0.09225615770565469
104135,0.05707231019419256
104136,0.08364598389036344
104149,0.07332140189366833
104150,0.08382072077399333
104156,0.09115031900526413
104165,0.0903352716287884
104175,0.07565751716522169
104179,0.10432017042586485
104184,0.09271183714331914
104206,0.06513997495390436
104216,0.10255926323950657
104230,0.14882270937028205
104257,0.057769604494682464
104272,0.0518674165430155
104273,0.08839617141132561
104278,0.05021694380887433
104294,0.10126299303424835
104295,0.07453535163995369
104297,0.0654156131967161
104298,0.09520460937603245
104308,0.09998227053759157
104318,0.08068150612706317
104319,0.06235206187061284
104320,0.10474320662080544
104327,0.0997042335308326
104334,0.08807496458789929
104344,0.10563502203851184
104350,0.0675450580302014
104351,0.09696731541398561
104354,0.10624216661204329
104369,0.13104984137415257
104376,0.08847346396895345
104381,0.08393802331931673
104384,0.09614919517348604
104391,0.05602099379754288
104394,0.09186702407480765
104398,0.11934216052482605
104402,0.07423324217360433
104408,0.08719792787775527
104409,0.05272476508603317
104410,0.12417642520637545
104412,0.07973492543252546
104417,0.11513535455105747
104424,0.08870535692100336
104426,0.06591503648475484
104435,0.08362121315050723
104445,0.07050149201434315
104458,0.05781991952915429
104460,0.08608319162766807
104466,0.07536112439658169
104472,0.10431644865902023
104473,0.11572844978323528
104479,0.05410581439178634
104480,0.07741381637962404
104482,0.11624642538481189
104499,0.056451377704386366
104501,0.05135378075433415
104502,0.06879836096651608
104506,0.08700775469677
104510,0.06068264537919041
104512,0.05624998744470278
104520,0.13144397207928515
104528,0.1034818016275348
104529,0.09461993167586304
104541,0.10050862277199156
104578,0.05945199074044318
104584,0.08378327754365944
104588,0.10384316608879403
104602,0.07420352145090463
104610,0.05940026637588376
104611,0.08971097423014451
104618,0.11594369601343542
104620,0.0784452917498373
104622,0.056065656274953656
104624,0.07032202377544745
104625,0.09627192228702913
104634,0.12663432510743708
104639,0.10188528206399898
104646,0.07770598673695929
104647,0.06616403208276174
104652,0.053903604471160216
104670,0.08741624571949495
104677,0.07279991210527205
104685,0.11926909188761824
104691,0.09486966793659292
104696,0.07792446176349202
104699,0.06101776958488727
104712,0.11439898405845722
104714,0.07852127577233216
104717,0.08053039623971774
104718,0.07659571220881624
104740,0.06688902370778894
104741,0.09707262072540437
104743,0.0442187749562136
104744,0.0924124963752203
104747,0.10217567241016608
104767,0.08414230460714955
104772,0.20172405423620565
104776,0.13034617644080823
104779,0.06500025796348
104814,0.08373053918317154
104815,0.07743328926090372
104830,0.09691718729186764
104831,0.12038151706010175
104833,0.11174240654676358
104839,0.07348599383960595
104840,0.09104519275250626
104860,0.08351543163612209
104861,0.06017891960966313
104866,0.0853966913560779
104870,0.07071049287443296
104877,0.09383968426794742
104878,0.057773415669492255
104879,0.0753097402704499
104880,0.08997681511888303
104899,0.08153202602533265
104906,0.05663478233884957
104907,0.11301926812793632
104913,0.09220400361918307
104916,0.11437898406124752
104921,0.09454126870023756
104930,0.07543453541419025
104931,0.09350301223255109
104936,0.09999301435107026
104937,0.076600727069318
104942,0.07928592607243942
104943,0.07580628104298325
104969,0.10494833075504315
104972,0.14101467973196832
104988,0.09128301186108694
105013,0.10315126896154206
105015,0.08948053007220234
105019,0.06987000671430475
105027,0.09566056378963246
105030,0.10195297124315696
105035,0.15871829273888577
105041,0.06461983377298455
105051,0.1365090852875026
105056,0.07331820045178547
105067,0.16974728278063378
105071,0.09820838729424179
105072,0.062039573270372184
105074,0.1342624112154261
105091,0.10681060576022955
105101,0.07203601186392242
105103,0.0861619656067182
105134,0.09403030383268303
105139,0.08734981188001832
105142,0.13559857787031432
105146,0.08273364314963158
105163,0.0800776581017809
105168,0.10715726261756864
105172,0.05486679464664443
105176,0.12755008383448907
105195,0.08396481420500912
105196,0.12697356459841364
105197,0.05942782808002953
105203,0.08539380746088325
105223,0.08201102666774017
105227,0.09146940549760398
105228,0.05984710491185463
105230,0.11496558098189201
105231,0.13917400374710806
105239,0.07783078234996729
105242,0.11416857095991038
105244,0.08753985007555393
105245,0.10862403103417217
105248,0.049740885495982747
105249,0.07623275231008758
105266,0.12539213770835797
105271,0.13199454958990672
105276,0.10180600905802377
105282,0.10059487214503418
105292,0.08557924067738253
105297,0.04666759780287155
105332,0.11391535205638209
105333,0.07605868592330564
105343,0.060446630012562515
105344,0.0553522170809796
105345,0.09913785774355326
105357,0.08627834094547192
105359,0.08575159228072447
105366,0.07251396722966225
105367,0.10104554056947207
105370,0.04575156141183773
105377,0.08666575893146772
105390,0.09142160514346369
105399,0.06556496350710911
105403,0.07635573885177292
105404,0.08247134780031902
105414,0.06592803610922664
105417,0.08233468828176742
105425,0.12004448938241397
105452,0.0652549762816428
105454,0.11171473617612931
105456,0.1232795042046449
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124412
105493,0.10583365777124111
105508,0.1207859953977062
105514,0.09840546689293835
105515,0.053811599045787306
105528,0.12804908026955847
105529,0.06647661278286292
105531,0.06442991304896312
105532,0.06926298814460526
105558,0.05456050389574698
105574,0.08399255431895561
105578,0.056176602339621295
105584,0.14118344354088835
105595,0.10097668886931978
105617,0.10381546694742963
105618,0.07845039832284735
105621,0.07281311642292772
105625,0.0707442812287748
105629,0.07962781751537225
105630,0.059584219904638004
105634,0.06803731948045524
105635,0.09318936777943335
105641,0.08268075589438185
105647,0.10991970767805627
105648,0.07801208825680302
105655,0.06773711360323896
105657,0.06265297055945176
105672,0.1139563897590774
105678,0.08858957616440381
105682,0.07419048591469735
105691,0.08938126104911712
105692,0.07815592799767283
105706,0.1135451063148936
105712,0.11014261073306919
105720,0.08609168154967513
105734,0.07138207687948177
105735,0.08649843635079481
105736,0.08870745767760328
105737,0.05099550032943055
105738,0.12298011517694953
105740,0.1191437810516474
105744,0.06718995450420469
105747,0.1080776266909911
105749,0.10049840832367254
105754,0.08661179282053015
105758,0.0670510260191977
105760,0.07382320279671854
105767,0.084569684997083
105784,0.11622767159334206
105791,0.08602549880579774
105802,0.0820711714172883
105807,0.1185704040295187
105809,0.07322734235919048
105816,0.08233541187279163
105817,0.05512179119269791
105824,0.11023193750876178
105832,0.10015314574626437
105856,0.08200841603380955
105865,0.0737950071496331
105899,0.07042229596698547
105906,0.04641453582309122
105916,0.08530204759076959
105923,0.09695723490178322
105937,0.09699243891912775
105965,0.06235664248017728
105966,0.08363823256068577
105968,0.07033232648825172
105973,0.07554405519612988
105976,0.10056929699514608
105978,0.06180847394855836
105979,0.06772288208843384
105991,0.09600992782402758
105998,0.0767249233690263
105999,0.08843819724953753
106000,0.0961562325249069
106001,0.08920085504418068
106010,0.07740358289119947
106011,0.09811420791303506
106013,0.10549181877180328
106015,0.08514080014237788
106026,0.063705363261101
106032,0.06677693262750584
106035,0.08507645052885708
106040,0.07814859603973703
106041,0.11965255742050349
106044,0.05153359970373682
106053,0.09727485854761464
106054,0.061125642678935915
106065,0.11305478043288864
106081,0.06697013568400818
106083,0.0887042087887278
106087,0.08911772501462063
106090,0.08799467859327709
106101,0.047973328618434785
106102,0.1156909115974453
106109,0.07572657780949149
106116,0.06139171560260991
106150,0.0633573196321739
106155,0.17758099345628445
106166,0.08934978984374502
106176,0.08051906824605512
106189,0.06450313426368516
106199,0.11003423301497152
106205,0.09983794891491556
106206,0.08656646309225972
106211,0.0824337420190258
106214,0.0591681689470451
106216,0.06932240075838048
106217,0.09423191826656076
106225,0.0745728765056011
106249,0.06297976570491114
106256,0.0827732153144251
106258,0.07043985266527221
106261,0.08721819404700969
106262,0.10408914096870733
106264,0.049339797070726235
106271,0.08791651522591945
106276,0.08035022168076049
106277,0.08587972191710962
106286,0.10152777493919907
106293,0.05976581024161035
106295,0.07276223958207491
106296,0.08953107924702236
106297,0.11572198134518936
106298,0.08335144510471508
106311,0.06467388009766954
106314,0.11501428851082694
106320,0.10288281301004475
106334,0.09204820091208234
106346,0.07201158969886441
106347,0.06998700452043449
106349,0.08208645494660285
106354,0.09653510008522455
106360,0.06268138430170986
106373,0.07468206440248026
106377,0.06944073952957448
106386,0.10220191748872537
106387,0.09999236252209999
106391,0.05283947276343901
106401,0.11964921041555099
106411,0.11563254274509562
106413,0.1147950653145776
106426,0.09222863692243738
106427,0.06381223860855764
106428,0.11704647606120265
106434,0.09784293344078375
106438,0.08437858697991504
106440,0.09808872956307653
106441,0.05999742985523143
106452,0.11564310885177709
106453,0.0822804017337321
106454,0.09841080749105834
106457,0.08553358837877871
106484,0.0682574315753275
106488,0.144908199942402
106491,0.08296017875775803
106514,0.08076365994797052
106527,0.08083522614487076
106528,0.07063593815608388
106529,0.05772972694454152
106534,0.11804525738311182
106550,0.10281185914910981
106577,0.07908309378496137
106585,0.12910249507345947
106590,0.06444213815647741
106607,0.07631480730891221
106610,0.10054074471170235
106611,0.0878540827516972
106612,0.12664162869317683
106624,0.058869981084011265
106631,0.061504171689237004
106647,0.16180170248178197
106660,0.11232191301797169
106674,0.09105997696216027
106687,0.06664876551491995
106712,0.10038392136094501
106713,0.08572623971875738
106717,0.06731921405216007
106720,0.08856329567813433
106721,0.0871894684122704
106724,0.07466769465144175
106735,0.0958546000139824
106739,0.09066140753037276
106740,0.08000812329345619
106754,0.06514636847717821
106760,0.1618175552066714
106761,0.09549859172425862
106784,0.11222130641930007
106787,0.08496014692818658
106797,0.06460733883021601
106798,0.07440387476485288
106802,0.11831792906740148
106803,0.09400321931789896
106804,0.14202950223787014
106805,0.07173605479917881
106810,0.11332914945144221
106812,0.09258428479891107
106813,0.06718242753187992
106817,0.06516306051157877
106822,0.11324141297005974
106823,0.08579308360252842
106827,0.057991403289671964
106841,0.07215771165045208
106851,0.09511706389460105
106852,0.09543169668499765
106853,0.14292919474231638
106854,0.1553883213584202
106861,0.10209979858078744
106873,0.11752880109731777
106877,0.06777741835684466
106878,0.08278969829146786
106881,0.10234875762702422
106900,0.08649683466407837
106906,0.06523995329549696
106907,0.07859303434383477
106914,0.08017619538883014
106916,0.0976474048264165
106924,0.07206792626690538
106931,0.06811784351722891
106936,0.11036060028976495
106937,0.08361705920907672
106938,0.06159265806465667
106939,0.09370892194043962
106943,0.0758172195075556
106944,0.07555833974689544
106967,0.09926074734268481
106980,0.07045159243744334
106986,0.05976349110626372
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.046680861304548314
107023,0.09085901942603619
107033,0.06408764385290555
107037,0.09359057288061101
107048,0.0945545600007629
107071,0.10194382816182543
107081,0.0498893719519912
107113,0.07668283972709769
107130,0.059358387685503194
107131,0.07979751108446594
107145,0.08662969152325585
107156,0.07891854029750667
107219,0.0738013039435326
107222,0.1319738074257841
107223,0.1805940747319377
107232,0.1142638547900306
107245,0.08339212447945249
107246,0.048555290201775195
107247,0.06514599889477642
107256,0.05910066978489159
107259,0.08337706350978895
107260,0.04855428551326695
107279,0.12913278861367825
107280,0.07297034955734791
107281,0.08396901264429563
107285,0.08248294961628048
107329,0.09675101107679632
107337,0.08353390263794008
107349,0.07348546419543006
107350,0.09256843454369462
107351,0.056492219241432565
107359,0.14987075081277318
107391,0.08137447413425039
107394,0.1026300979002955
107395,0.06109120084257109
107406,0.11066757943098489
107416,0.1104579029360385
107417,0.08011340041187098
107418,0.0802634839868121
107419,0.06877521824562434
107444,0.08391669967417077
107445,0.09542627026715028
107446,0.08455759733982994
107460,0.08943140026285933
107470,0.08904195540046085
107475,0.06666321170998817
107520,0.09447837873564639
107526,0.07355092274284875
107527,0.05038130890583171
107530,0.0619718453989466
107532,0.13771077982341381
107534,0.10573139888183286
107535,0.08992134158109553
107554,0.10793855429363476
107556,0.08379887829180661
107559,0.10003738574787413
107561,0.05656166088290847
107564,0.07125729946370261
107566,0.0902735602889664
107571,0.0686734700368708
107590,0.08945084958095507
107602,0.0877324832920859
107625,0.11375557998541251
107626,0.1294661462889932
107635,0.0827058199602166
107636,0.06845548170202187
107645,0.08960761616900277
107652,0.09782716609125156
107655,0.05407759146108344
107668,0.06520503995881714
107670,0.07247747547400002
107677,0.044460151828756345
107680,0.1031207238780498
107683,0.09031479059238859
107684,0.06376870787801321
107691,0.08269636631074506
107692,0.11372878031682566
107703,0.09801146148976252
107709,0.050958043197816855
107710,0.07948784420800765
107721,0.09460001486772764
107725,0.09517620169149858
107727,0.10891306312484161
107739,0.07781111491103893
107740,0.10620694559565157
107741,0.09042128803212529
107747,0.07884099074353006
107765,0.13647752182865416
107768,0.06133289339970502
107775,0.09657265005955884
107782,0.11685053184188172
107790,0.0655733613683703
107801,0.06887482449696365
107807,0.05481384796950934
107811,0.1168561394668606
107817,0.10834632389050715
107826,0.0720076891474134
107838,0.08490502438177605
107839,0.07900178708579579
107843,0.07216697586562419
107847,0.06432240878783006
107849,0.09565246956010795
107850,0.08341901616646977
107867,0.09947579069844782
107871,0.09379509145619924
107908,0.08057871444724891
107913,0.12656244755348822
107927,0.0921855971696577
107931,0.051520925658796485
107955,0.05865997152260019
107962,0.07913146851875882
107977,0.07563424244706281
107978,0.07666591023576783
107993,0.06308643021074205
108010,0.08284719839817238
108016,0.09428645535890061
108018,0.14166221711183066
108027,0.12366733506525188
108045,0.0838959626303277
108069,0.11987633179634072
108082,0.10428082246416218
108089,0.08731359479834354
108092,0.07170846423007354
108106,0.07065979597060895
108112,0.0751337986941611
108120,0.11953030340324479
108122,0.17537873500414528
108135,0.12443512602388057
108170,0.07276248146779968
108171,0.08694313277760612
108177,0.06411591948575368
108180,0.11046655282885752
108183,0.09055608304259596
108184,0.055058906698996796
108185,0.08618531520431565
108192,0.0912602868623307
108195,0.10512454265868729
108196,0.11404905459002034
108218,0.061364483620513374
108219,0.1229048938442738
108243,0.10887757500047535
108249,0.056244069011320494
108251,0.05130261080402304
